result_id,view_id,bus_i,bus_type,pd,qd,gs,bs,bus_area,vm,va,base_kv,zone,vmax,vmin,osm_substation_id,cntr_id,frequency,geom,osm_name
2,806,6985,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E61000004E3338A517142340F0CE90E0FCC74A40,
2,807,7434,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E6100000FCC165BA7C0C2340475A2A6F47CF4A40,
2,808,7425,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E6100000AFB893E3A9FA22403F613F7A79D14A40,
2,809,7426,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E6100000B4D9475D21FE22400B3664F2BCD14A40,
2,810,6743,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E6100000E318C91EA14622401DEA77616B6C4A40,
2,811,6742,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E6100000A248F7730A4A2240DCF813950D6D4A40,
2,812,294,1,,,,,1,1,0,380.0000000000000000,1,,,,DE,50,0101000020E6100000CBE2A1EBB2192140EC6186FD657F4A40,
2,813,7302,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E610000033E54350358A1F40F6A7435D5A234A40,
2,814,6643,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E61000006D0CF09359AB2040F79A79CD06094A40,
2,815,6647,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E610000075C4C661D5D120405B4CC7F720FD4940,
2,816,6630,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E6100000B2A3CC6152BB204093A6E617CAF64940,
2,817,6739,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E6100000E529ABE97A422140D95D45EB4DFF4940,
2,818,7372,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E61000002C7F6374E55021405785611B4C004A40,
2,819,6059,1,,,,,1,1,0,380.0000000000000000,1,,,,DE,50,0101000020E610000039FD8F02FACB1A40177C3FDAA4804940,
2,820,6124,1,,,,,1,1,0,380.0000000000000000,1,,,,DE,50,0101000020E6100000FB39AA3F676F1A40A9EEDB5A70844940,
2,821,6184,1,,,,,1,1,0,380.0000000000000000,1,,,,DE,50,0101000020E610000049179B560A791A404ADD8431D8864940,
2,822,5992,1,,,,,1,1,0,380.0000000000000000,1,,,,DE,50,0101000020E6100000DACEF753E3A51A4036E7E099D0844940,
2,823,5987,1,,,,,1,1,0,380.0000000000000000,1,,,,DE,50,0101000020E61000006C5ACE4AFF9F1A406009A4C4AE844940,
2,824,5989,1,,,,,1,1,0,380.0000000000000000,1,,,,DE,50,0101000020E6100000723CFABA67981A40CE2A7D3210844940,
2,825,6299,1,,,,,1,1,0,380.0000000000000000,1,,,,DE,50,0101000020E61000002A4822EAF43A1C40572D44E279D84940,
2,826,6301,1,,,,,1,1,0,380.0000000000000000,1,,,,DE,50,0101000020E61000008AE76C01A11D1C405A85CD0017D04940,
2,827,6300,1,,,,,1,1,0,380.0000000000000000,1,,,,DE,50,0101000020E6100000CA9063EB191A1C406D6EF195E5CF4940,
2,828,7347,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E61000001D8299A553151B40B2A94E626B924940,
2,829,6652,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E61000007E19315816011C40B4976DA7AD9F4940,
2,830,7427,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E6100000BD4C5EAE8F081E40612BB2E77CB34940,
2,831,7606,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E6100000FAF202ECA3631E408C602D8892AC4940,
2,832,7128,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E610000040C0FFFBF8681E40EB86B7184DAC4940,
2,833,6923,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E6100000D64F49E70D691E40923534AF34AC4940,
